EEG,t_EEG
0.09155553,4524.77
-6.408887,4524.78
-7.141331,4524.79
-3.204443,4524.8
-1.190222,4524.81
2.288888,4524.82
4.669332,4524.83
2.65511,4524.84
-5.951109,4524.85
-13.45866,4524.86
-16.66311,4524.87
-15.56444,4524.88
-9.247108,4524.89
-2.929777,4524.9
4.30311,4524.91
8.880886,4524.92
6.683554,4524.93
-1.098666,4524.94
-11.99377,4524.95
-16.75466,4524.96
-15.656,4524.97
-11.90222,4524.98
-4.211555,4524.99
2.380444,4525
8.78933,4525.01
10.16266,4525.02
6.591998,4525.03
4.760888,4525.04
2.838221,4525.05
3.753777,4525.06
4.211555,4525.07
2.746666,4525.08
2.563555,4525.09
5.584887,4525.1
6.775109,4525.11
0.8239998,4525.12
-2.929777,4525.13
-0.7324442,4525.14
3.662221,4525.15
8.239998,4525.16
11.71911,4525.17
13.45866,4525.18
13.36711,4525.19
8.697775,4525.2
8.972442,4525.21
13.64177,4525.22
14.09955,4525.23
12.54311,4525.24
7.78222,4525.25
4.028443,4525.26
0.8239998,4525.27
-0.1831111,4525.28
6.683554,4525.29
10.16266,4525.3
7.415998,4525.31
3.753777,4525.32
-0.7324442,4525.33
1.281777,4525.34
3.47911,4525.35
2.65511,4525.36
1.648,4525.37
-3.204443,4525.38
-6.683554,4525.39
-8.423109,4525.4
-6.042665,4525.41
-0.5493332,4525.42
8.423109,4525.43
19.59288,4525.44
22.79733,4525.45
23.71288,4525.46
20.78311,4525.47
17.304,4525.48
15.47288,4525.49
10.89511,4525.5
12.45155,4525.51
16.93777,4525.52
17.304,4525.53
15.83911,4525.54
12.26844,4525.55
6.866664,4525.56
1.648,4525.57
-7.232887,4525.58
-15.83911,4525.59
-16.29688,4525.6
-15.28977,4525.61
-16.20533,4525.62
-16.38844,4525.63
-14.64888,4525.64
-10.89511,4525.65
-10.89511,4525.66
-15.74755,4525.67
-16.11377,4525.68
-16.11377,4525.69
-17.21244,4525.7
-14.09955,4525.71
-11.35289,4525.72
-8.148442,4525.73
-3.204443,4525.74
3.47911,4525.75
7.049776,4525.76
7.049776,4525.77
3.387555,4525.78
-0.6408887,4525.79
-1.739555,4525.8
-0.3662221,4525.81
5.859554,4525.82
11.35289,4525.83
16.38844,4525.84
16.66311,4525.85
13.64177,4525.86
11.26133,4525.87
8.331553,4525.88
8.697775,4525.89
11.90222,4525.9
16.57155,4525.91
16.48,4525.92
17.21244,4525.93
21.79022,4525.94
20.41688,4525.95
17.39555,4525.96
14.008,4525.97
11.99377,4525.98
17.12088,4525.99
25.26933,4526
29.11466,4526.01
28.93155,4526.02
26.64266,4526.03
15.74755,4526.04
4.577776,4526.05
2.105777,4526.06
5.035554,4526.07
9.979552,4526.08
16.57155,4526.09
24.71999,4526.1
25.17777,4526.11
13.73333,4526.12
4.211555,4526.13
0.09155553,4526.14
-7.507553,4526.15
-7.141331,4526.16
-1.281777,4526.17
1.281777,4526.18
5.859554,4526.19
9.155553,4526.2
11.99377,4526.21
14.92355,4526.22
9.796441,4526.23
-1.464888,4526.24
-10.712,4526.25
-15.74755,4526.26
-16.84622,4526.27
-11.35289,4526.28
1.007111,4526.29
11.16977,4526.3
15.83911,4526.31
11.16977,4526.32
-1.098666,4526.33
-13.82488,4526.34
-28.01599,4526.35
-39.36888,4526.36
-42.11554,4526.37
-33.60088,4526.38
-20.23377,4526.39
-12.36,4526.4
-8.78933,4526.41
-9.063997,4526.42
-15.56444,4526.43
-20.32533,4526.44
-22.70577,4526.45
-25.17777,4526.46
-23.89599,4526.47
-20.59999,4526.48
-16.38844,4526.49
-10.89511,4526.5
-9.063997,4526.51
-8.606219,4526.52
-4.30311,4526.53
-1.739555,4526.54
0.4577776,4526.55
1.831111,4526.56
-3.753777,4526.57
-6.866664,4526.58
-9.887997,4526.59
-12.81777,4526.6
-11.71911,4526.61
-11.81066,4526.62
-7.415998,4526.63
1.190222,4526.64
6.683554,4526.65
4.669332,4526.66
0.5493332,4526.67
-3.936888,4526.68
-6.591998,4526.69
-3.845332,4526.7
-1.281777,4526.71
0.1831111,4526.72
1.739555,4526.73
2.563555,4526.74
6.317331,4526.75
12.17689,4526.76
17.304,4526.77
24.81155,4526.78
26.27644,4526.79
24.0791,4526.8
17.57866,4526.81
8.514664,4526.82
8.697775,4526.83
13.184,4526.84
14.46577,4526.85
11.26133,4526.86
8.697775,4526.87
5.676443,4526.88
-0.7324442,4526.89
-6.591998,4526.9
-12.36,4526.91
-16.29688,4526.92
-15.74755,4526.93
-15.10666,4526.94
-14.19111,4526.95
-12.45155,4526.96
-6.95822,4526.97
-4.760888,4526.98
-6.042665,4526.99
-3.295999,4527
-4.028443,4527.01
-4.669332,4527.02
-3.753777,4527.03
-5.401776,4527.04
-8.514664,4527.05
-10.43733,4527.06
-11.07822,4527.07
-7.324442,4527.08
-4.394665,4527.09
-1.739555,4527.1
7.78222,4527.11
14.008,4527.12
14.92355,4527.13
12.08533,4527.14
8.331553,4527.15
5.859554,4527.16
1.556444,4527.17
-0.5493332,4527.18
-4.486221,4527.19
-4.211555,4527.2
2.929777,4527.21
5.218665,4527.22
8.78933,4527.23
10.712,4527.24
5.218665,4527.25
0.3662221,4527.26
-5.12711,4527.27
-12.08533,4527.28
-11.16977,4527.29
-5.035554,4527.3
-0.6408887,4527.31
1.190222,4527.32
-2.65511,4527.33
-10.34577,4527.34
-16.75466,4527.35
-17.48711,4527.36
-14.19111,4527.37
-10.62044,4527.38
-6.95822,4527.39
-4.760888,4527.4
-3.753777,4527.41
-1.831111,4527.42
2.563555,4527.43
4.943998,4527.44
5.493332,4527.45
8.697775,4527.46
11.99377,4527.47
12.54311,4527.48
7.873775,4527.49
6.683554,4527.5
10.712,4527.51
13.91644,4527.52
15.19822,4527.53
9.613331,4527.54
4.577776,4527.55
3.021333,4527.56
2.929777,4527.57
5.310221,4527.58
8.697775,4527.59
8.148442,4527.6
3.47911,4527.61
-0.1831111,4527.62
-4.028443,4527.63
-6.500443,4527.64
-8.423109,4527.65
-9.979552,4527.66
-7.690664,4527.67
-7.78222,4527.68
-8.056887,4527.69
-4.486221,4527.7
-3.662221,4527.71
-1.281777,4527.72
3.387555,4527.73
4.30311,4527.74
1.739555,4527.75
3.295999,4527.76
5.767998,4527.77
0.7324442,4527.78
-3.47911,4527.79
-4.852443,4527.8
-4.30311,4527.81
-4.119999,4527.82
-4.394665,4527.83
-2.380444,4527.84
-2.471999,4527.85
2.65511,4527.86
7.232887,4527.87
3.47911,4527.88
3.387555,4527.89
3.204443,4527.9
2.105777,4527.91
2.105777,4527.92
-0.5493332,4527.93
-0.6408887,4527.94
-2.380444,4527.95
-3.204443,4527.96
-0.5493332,4527.97
-0.9155553,4527.98
2.380444,4527.99
8.697775,4528
9.613331,4528.01
4.943998,4528.02
1.007111,4528.03
-0.6408887,4528.04
-1.556444,4528.05
-0.5493332,4528.06
-3.387555,4528.07
-8.056887,4528.08
-3.47911,4528.09
3.295999,4528.1
6.95822,4528.11
8.972442,4528.12
7.049776,4528.13
0.4577776,4528.14
-6.866664,4528.15
-8.78933,4528.16
-5.401776,4528.17
-3.204443,4528.18
-5.493332,4528.19
-10.43733,4528.2
-14.64888,4528.21
-13.73333,4528.22
-11.44444,4528.23
-10.52889,4528.24
-8.331553,4528.25
-3.387555,4528.26
-2.105777,4528.27
-4.211555,4528.28
-7.599109,4528.29
-12.26844,4528.3
-14.09955,4528.31
-16.02222,4528.32
-14.55733,4528.33
-11.16977,4528.34
-4.760888,4528.35
0.4577776,4528.36
1.831111,4528.37
0.9155553,4528.38
-5.584887,4528.39
-11.07822,4528.4
-16.11377,4528.41
-15.47288,4528.42
-10.25422,4528.43
-4.669332,4528.44
4.486221,4528.45
5.676443,4528.46
-0.3662221,4528.47
-10.16266,4528.48
-22.52266,4528.49
-27.3751,4528.5
-30.57955,4528.51
-36.25599,4528.52
-35.70666,4528.53
-25.54399,4528.54
-13.55022,4528.55
-7.049776,4528.56
-4.852443,4528.57
-5.12711,4528.58
-11.536,4528.59
-20.59999,4528.6
-25.17777,4528.61
-29.57244,4528.62
-29.11466,4528.63
-18.58577,4528.64
-5.859554,4528.65
1.281777,4528.66
0.9155553,4528.67
-0.6408887,4528.68
-3.021333,4528.69
-3.204443,4528.7
-2.288888,4528.71
-4.577776,4528.72
-8.331553,4528.73
-14.19111,4528.74
-13.64177,4528.75
-7.232887,4528.76
-3.021333,4528.77
0.2746666,4528.78
-0.2746666,4528.79
-2.197333,4528.8
-0.7324442,4528.81
2.014222,4528.82
4.669332,4528.83
5.951109,4528.84
7.232887,4528.85
10.98666,4528.86
14.28266,4528.87
20.50844,4528.88
25.26933,4528.89
23.07199,4528.9
22.52266,4528.91
24.35377,4528.92
26.82577,4528.93
29.66399,4528.94
35.88977,4528.95
36.89688,4528.96
30.76266,4528.97
30.39643,4528.98
32.68532,4528.99
31.58666,4529
28.29066,4529.01
25.17777,4529.02
24.53688,4529.03
24.71999,4529.04
23.16355,4529.05
21.51555,4529.06
18.40266,4529.07
16.38844,4529.08
14.46577,4529.09
10.16266,4529.1
10.16266,4529.11
16.84622,4529.12
19.40977,4529.13
13.73333,4529.14
8.880886,4529.15
5.951109,4529.16
6.866664,4529.17
6.408887,4529.18
0.09155553,4529.19
-0.09155553,4529.2
4.760888,4529.21
7.415998,4529.22
7.965331,4529.23
10.52889,4529.24
12.36,4529.25
11.44444,4529.26
7.049776,4529.27
2.197333,4529.28
5.676443,4529.29
9.796441,4529.3
9.247108,4529.31
8.239998,4529.32
7.690664,4529.33
9.979552,4529.34
12.17689,4529.35
8.697775,4529.36
5.859554,4529.37
10.43733,4529.38
18.67733,4529.39
25.63555,4529.4
26.27644,4529.41
22.24799,4529.42
14.74044,4529.43
8.423109,4529.44
6.225776,4529.45
7.049776,4529.46
14.92355,4529.47
17.21244,4529.48
15.93066,4529.49
18.49422,4529.5
11.26133,4529.51
3.387555,4529.52
2.380444,4529.53
-0.5493332,4529.54
-2.014222,4529.55
-0,4529.56
4.577776,4529.57
7.965331,4529.58
12.26844,4529.59
17.94488,4529.6
17.67022,4529.61
14.09955,4529.62
10.80355,4529.63
9.521775,4529.64
8.697775,4529.65
5.676443,4529.66
5.676443,4529.67
6.408887,4529.68
4.394665,4529.69
-0.09155553,4529.7
-1.190222,4529.71
-1.007111,4529.72
-1.464888,4529.73
1.007111,4529.74
4.394665,4529.75
7.690664,4529.76
5.218665,4529.77
3.021333,4529.78
2.014222,4529.79
-1.098666,4529.8
-0.6408887,4529.81
-0.1831111,4529.82
-1.281777,4529.83
0.2746666,4529.84
-1.739555,4529.85
-4.669332,4529.86
1.281777,4529.87
2.471999,4529.88
-3.021333,4529.89
-4.119999,4529.9
-6.683554,4529.91
-7.78222,4529.92
-6.500443,4529.93
-12.54311,4529.94
-14.28266,4529.95
-4.028443,4529.96
-2.838221,4529.97
-2.929777,4529.98
5.859554,4529.99
3.845332,4530
0.3662221,4530.01
7.690664,4530.02
17.67022,4530.03
24.62844,4530.04
17.39555,4530.05
2.014222,4530.06
-2.380444,4530.07
-0.2746666,4530.08
2.838221,4530.09
6.042665,4530.1
6.317331,4530.11
3.47911,4530.12
-0.8239998,4530.13
2.838221,4530.14
3.936888,4530.15
2.380444,4530.16
1.739555,4530.17
-0.1831111,4530.18
2.014222,4530.19
1.281777,4530.2
0.3662221,4530.21
-2.838221,4530.22
-3.295999,4530.23
-3.570666,4530.24
-9.887997,4530.25
-10.34577,4530.26
-11.536,4530.27
-14.832,4530.28
-14.92355,4530.29
-13.82488,4530.3
-10.712,4530.31
-6.134221,4530.32
-4.486221,4530.33
-4.669332,4530.34
-4.486221,4530.35
-6.683554,4530.36
-8.148442,4530.37
-7.599109,4530.38
-7.873775,4530.39
-8.148442,4530.4
-8.514664,4530.41
-9.521775,4530.42
-8.239998,4530.43
-8.331553,4530.44
-3.936888,4530.45
1.831111,4530.46
2.014222,4530.47
1.831111,4530.48
2.380444,4530.49
1.739555,4530.5
-1.922666,4530.51
-2.471999,4530.52
-4.394665,4530.53
-4.30311,4530.54
-0.7324442,4530.55
-0.4577776,4530.56
-0.3662221,4530.57
-2.929777,4530.58
-5.493332,4530.59
-5.584887,4530.6
-8.423109,4530.61
-12.08533,4530.62
-11.26133,4530.63
-13.09244,4530.64
-16.11377,4530.65
-14.008,4530.66
-11.35289,4530.67
-11.536,4530.68
-8.331553,4530.69
-3.936888,4530.7
-6.317331,4530.71
-5.035554,4530.72
-4.028443,4530.73
-9.247108,4530.74
-10.25422,4530.75
-9.247108,4530.76
-6.591998,4530.77
-3.753777,4530.78
-6.683554,4530.79
-6.225776,4530.8
-4.394665,4530.81
-4.577776,4530.82
-3.753777,4530.83
-3.845332,4530.84
-1.464888,4530.85
2.197333,4530.86
4.486221,4530.87
6.683554,4530.88
6.134221,4530.89
1.098666,4530.9
-0.1831111,4530.91
-0,4530.92
-0.09155553,4530.93
3.570666,4530.94
4.211555,4530.95
3.295999,4530.96
1.281777,4530.97
-4.577776,4530.98
-7.507553,4530.99
-4.577776,4531
-4.119999,4531.01
-10.07111,4531.02
-14.92355,4531.03
-14.74044,4531.04
-13.73333,4531.05
-13.36711,4531.06
-14.09955,4531.07
-14.37422,4531.08
-9.613331,4531.09
-7.141331,4531.1
-6.866664,4531.11
-7.324442,4531.12
-10.62044,4531.13
-10.98666,4531.14
-15.10666,4531.15
-21.33244,4531.16
-19.40977,4531.17
-12.54311,4531.18
-2.380444,4531.19
2.929777,4531.2
1.373333,4531.21
2.288888,4531.22
0.4577776,4531.23
1.007111,4531.24
6.225776,4531.25
7.141331,4531.26
12.45155,4531.27
19.22666,4531.28
14.09955,4531.29
2.563555,4531.3
-3.112888,4531.31
-7.141331,4531.32
-10.52889,4531.33
-9.796441,4531.34
-8.78933,4531.35
-5.767998,4531.36
-7.415998,4531.37
-10.98666,4531.38
-10.34577,4531.39
-8.880886,4531.4
-6.95822,4531.41
-10.43733,4531.42
-12.63466,4531.43
-9.796441,4531.44
-6.225776,4531.45
-5.12711,4531.46
-8.239998,4531.47
-6.500443,4531.48
-1.007111,4531.49
0.09155553,4531.5
1.281777,4531.51
3.845332,4531.52
4.669332,4531.53
5.493332,4531.54
6.042665,4531.55
7.232887,4531.56
7.78222,4531.57
7.507553,4531.58
2.288888,4531.59
-0,4531.6
5.401776,4531.61
7.232887,4531.62
9.796441,4531.63
11.71911,4531.64
6.95822,4531.65
1.007111,4531.66
-5.859554,4531.67
-10.25422,4531.68
-8.697775,4531.69
-6.866664,4531.7
-2.65511,4531.71
-3.112888,4531.72
-6.042665,4531.73
-3.47911,4531.74
-4.394665,4531.75
-9.155553,4531.76
-9.155553,4531.77
-8.056887,4531.78
-10.25422,4531.79
-9.521775,4531.8
-8.606219,4531.81
-8.239998,4531.82
-8.423109,4531.83
-8.880886,4531.84
-9.704886,4531.85
-13.82488,4531.86
-10.34577,4531.87
-2.746666,4531.88
-2.014222,4531.89
-2.014222,4531.9
-1.281777,4531.91
-3.47911,4531.92
-4.577776,4531.93
-7.232887,4531.94
-5.951109,4531.95
-1.098666,4531.96
0.4577776,4531.97
1.098666,4531.98
-1.007111,4531.99
-0.9155553,4532
-1.556444,4532.01
-1.831111,4532.02
-2.014222,4532.03
-5.951109,4532.04
-8.331553,4532.05
-10.34577,4532.06
-7.141331,4532.07
0.3662221,4532.08
2.929777,4532.09
-2.563555,4532.1
-8.880886,4532.11
-8.78933,4532.12
-3.845332,4532.13
1.464888,4532.14
0.7324442,4532.15
-5.218665,4532.16
-8.056887,4532.17
-6.591998,4532.18
-5.310221,4532.19
-1.190222,4532.2
1.373333,4532.21
-2.288888,4532.22
-7.599109,4532.23
-9.155553,4532.24
-8.331553,4532.25
-9.338664,4532.26
-7.78222,4532.27
-8.880886,4532.28
-10.52889,4532.29
-9.796441,4532.3
-12.81777,4532.31
-13.45866,4532.32
-13.184,4532.33
-14.46577,4532.34
-13.64177,4532.35
-13.64177,4532.36
-15.56444,4532.37
-14.28266,4532.38
-9.338664,4532.39
-7.141331,4532.4
-9.521775,4532.41
-10.43733,4532.42
-11.07822,4532.43
-11.536,4532.44
-10.07111,4532.45
-10.25422,4532.46
-7.873775,4532.47
-6.683554,4532.48
-5.859554,4532.49
-6.591998,4532.5
-7.141331,4532.51
-4.669332,4532.52
-3.204443,4532.53
1.007111,4532.54
2.838221,4532.55
2.471999,4532.56
1.464888,4532.57
-2.563555,4532.58
-5.584887,4532.59
-4.30311,4532.6
-2.929777,4532.61
-4.30311,4532.62
-3.204443,4532.63
0.8239998,4532.64
1.190222,4532.65
-1.373333,4532.66
-4.119999,4532.67
-8.148442,4532.68
-10.43733,4532.69
-10.98666,4532.7
-11.99377,4532.71
-8.697775,4532.72
-2.105777,4532.73
1.648,4532.74
3.753777,4532.75
5.035554,4532.76
3.021333,4532.77
-1.281777,4532.78
-5.676443,4532.79
-8.606219,4532.8
-5.310221,4532.81
1.464888,4532.82
4.852443,4532.83
5.218665,4532.84
7.873775,4532.85
13.64177,4532.86
13.27555,4532.87
10.89511,4532.88
10.62044,4532.89
9.247108,4532.9
10.07111,4532.91
11.62755,4532.92
14.55733,4532.93
16.48,4532.94
14.92355,4532.95
13.36711,4532.96
17.39555,4532.97
20.87466,4532.98
16.75466,4532.99
14.92355,4533
16.20533,4533.01
16.57155,4533.02
13.00089,4533.03
10.43733,4533.04
11.62755,4533.05
9.796441,4533.06
9.887997,4533.07
11.536,4533.08
6.408887,4533.09
3.845332,4533.1
5.859554,4533.11
2.105777,4533.12
1.281777,4533.13
4.760888,4533.14
7.965331,4533.15
7.599109,4533.16
5.401776,4533.17
3.936888,4533.18
3.021333,4533.19
6.591998,4533.2
11.71911,4533.21
15.83911,4533.22
18.86044,4533.23
23.52977,4533.24
23.80444,4533.25
22.61422,4533.26
22.88888,4533.27
18.40266,4533.28
16.93777,4533.29
15.28977,4533.3
17.94488,4533.31
24.53688,4533.32
21.60711,4533.33
21.97333,4533.34
28.83999,4533.35
29.0231,4533.36
25.63555,4533.37
24.81155,4533.38
22.24799,4533.39
17.67022,4533.4
12.36,4533.41
10.07111,4533.42
9.704886,4533.43
7.507553,4533.44
7.141331,4533.45
11.35289,4533.46
17.67022,4533.47
21.33244,4533.48
23.62133,4533.49
23.52977,4533.5
24.26221,4533.51
26.5511,4533.52
20.69155,4533.53
15.74755,4533.54
14.832,4533.55
13.09244,4533.56
14.832,4533.57
14.37422,4533.58
12.72622,4533.59
10.25422,4533.6
6.225776,4533.61
3.47911,4533.62
2.929777,4533.63
3.112888,4533.64
-1.648,4533.65
-3.204443,4533.66
-0.2746666,4533.67
-3.47911,4533.68
-9.704886,4533.69
-12.17689,4533.7
-11.99377,4533.71
-9.887997,4533.72
-7.324442,4533.73
-6.500443,4533.74
-3.204443,4533.75
-2.65511,4533.76
-4.852443,4533.77
-2.563555,4533.78
1.007111,4533.79
3.295999,4533.8
-0.7324442,4533.81
-3.936888,4533.82
-3.662221,4533.83
-2.838221,4533.84
0.2746666,4533.85
-2.65511,4533.86
-6.317331,4533.87
-8.606219,4533.88
-13.82488,4533.89
-10.80355,4533.9
-6.317331,4533.91
-13.82488,4533.92
-18.67733,4533.93
-20.05066,4533.94
-23.62133,4533.95
-25.45244,4533.96
-25.26933,4533.97
-22.06488,4533.98
-19.68444,4533.99
-17.57866,4534
-11.71911,4534.01
-6.408887,4534.02
-4.486221,4534.03
-6.134221,4534.04
-8.972442,4534.05
-4.577776,4534.06
3.387555,4534.07
7.324442,4534.08
5.310221,4534.09
-1.922666,4534.1
-7.232887,4534.11
-10.34577,4534.12
-9.247108,4534.13
-1.098666,4534.14
7.78222,4534.15
14.19111,4534.16
10.43733,4534.17
-3.47911,4534.18
-9.338664,4534.19
-4.852443,4534.2
1.648,4534.21
9.704886,4534.22
12.26844,4534.23
3.112888,4534.24
-6.134221,4534.25
-8.423109,4534.26
-6.225776,4534.27
3.021333,4534.28
8.514664,4534.29
5.12711,4534.3
0.5493332,4534.31
-9.063997,4534.32
-7.141331,4534.33
5.767998,4534.34
11.536,4534.35
13.27555,4534.36
9.704886,4534.37
-0.4577776,4534.38
-11.07822,4534.39
-12.45155,4534.4
-4.852443,4534.41
6.866664,4534.42
14.832,4534.43
15.656,4534.44
11.16977,4534.45
6.775109,4534.46
8.972442,4534.47
11.07822,4534.48
13.00089,4534.49
11.26133,4534.5
6.775109,4534.51
2.929777,4534.52
-1.464888,4534.53
1.648,4534.54
6.683554,4534.55
7.78222,4534.56
6.500443,4534.57
3.112888,4534.58
-0.2746666,4534.59
-5.035554,4534.6
-4.119999,4534.61
0.9155553,4534.62
3.845332,4534.63
8.239998,4534.64
9.887997,4534.65
7.141331,4534.66
5.767998,4534.67
4.394665,4534.68
6.95822,4534.69
11.90222,4534.7
17.12088,4534.71
25.26933,4534.72
24.26221,4534.73
14.19111,4534.74
3.662221,4534.75
-1.373333,4534.76
2.288888,4534.77
7.049776,4534.78
10.712,4534.79
10.62044,4534.8
10.07111,4534.81
9.979552,4534.82
6.408887,4534.83
5.401776,4534.84
5.859554,4534.85
14.37422,4534.86
18.31111,4534.87
11.536,4534.88
8.78933,4534.89
7.507553,4534.9
5.493332,4534.91
-0.1831111,4534.92
-8.423109,4534.93
-11.90222,4534.94
-10.16266,4534.95
-7.690664,4534.96
-5.401776,4534.97
-3.204443,4534.98
-1.739555,4534.99
1.922666,4535
3.387555,4535.01
1.098666,4535.02
-0.8239998,4535.03
-2.197333,4535.04
-4.394665,4535.05
-2.563555,4535.06
3.47911,4535.07
6.042665,4535.08
6.683554,4535.09
6.775109,4535.1
5.310221,4535.11
4.028443,4535.12
-3.753777,4535.13
-6.866664,4535.14
-2.105777,4535.15
1.098666,4535.16
7.873775,4535.17
10.52889,4535.18
12.72622,4535.19
15.74755,4535.2
9.063997,4535.21
4.852443,4535.22
8.331553,4535.23
10.34577,4535.24
12.17689,4535.25
16.75466,4535.26
22.61422,4535.27
17.39555,4535.28
2.105777,4535.29
-1.556444,4535.3
-2.014222,4535.31
-2.746666,4535.32
-2.929777,4535.33
-8.239998,4535.34
-4.760888,4535.35
2.197333,4535.36
2.014222,4535.37
2.929777,4535.38
2.65511,4535.39
1.922666,4535.4
4.852443,4535.41
4.119999,4535.42
2.197333,4535.43
0.6408887,4535.44
0.5493332,4535.45
4.394665,4535.46
4.486221,4535.47
5.676443,4535.48
6.408887,4535.49
4.119999,4535.5
3.112888,4535.51
-0,4535.52
-0.4577776,4535.53
-0.4577776,4535.54
-2.380444,4535.55
-2.838221,4535.56
-5.310221,4535.57
-10.25422,4535.58
-7.049776,4535.59
-1.281777,4535.6
-0.4577776,4535.61
2.65511,4535.62
2.471999,4535.63
-2.65511,4535.64
-1.464888,4535.65
1.281777,4535.66
-0.09155553,4535.67
-0.09155553,4535.68
-0.3662221,4535.69
-2.380444,4535.7
-5.584887,4535.71
-6.866664,4535.72
-8.331553,4535.73
-14.55733,4535.74
-14.74044,4535.75
-8.78933,4535.76
-7.965331,4535.77
-6.775109,4535.78
-5.310221,4535.79
-6.500443,4535.8
-5.401776,4535.81
-6.591998,4535.82
-11.81066,4535.83
-14.832,4535.84
-14.46577,4535.85
-14.37422,4535.86
-16.93777,4535.87
-16.75466,4535.88
-11.16977,4535.89
-7.599109,4535.9
-8.972442,4535.91
-8.697775,4535.92
-7.873775,4535.93
-9.338664,4535.94
-6.866664,4535.95
-5.951109,4535.96
-6.866664,4535.97
-7.324442,4535.98
-8.78933,4535.99
-7.965331,4536
-8.78933,4536.01
-6.042665,4536.02
-3.021333,4536.03
-2.838221,4536.04
-2.380444,4536.05
-3.112888,4536.06
-5.584887,4536.07
-4.30311,4536.08
-2.746666,4536.09
-10.98666,4536.1
-12.36,4536.11
-11.44444,4536.12
-13.73333,4536.13
-10.25422,4536.14
-9.613331,4536.15
-10.25422,4536.16
-9.063997,4536.17
-8.056887,4536.18
-9.796441,4536.19
-13.91644,4536.2
-17.304,4536.21
-12.72622,4536.22
-7.690664,4536.23
-9.063997,4536.24
-10.34577,4536.25
-12.26844,4536.26
-10.62044,4536.27
-9.155553,4536.28
-11.71911,4536.29
-13.00089,4536.3
-13.00089,4536.31
-13.27555,4536.32
-15.56444,4536.33
-17.02933,4536.34
-14.74044,4536.35
-10.07111,4536.36
-8.880886,4536.37
-8.606219,4536.38
-8.697775,4536.39
-15.47288,4536.4
-21.42399,4536.41
-23.80444,4536.42
-23.62133,4536.43
-23.16355,4536.44
-21.97333,4536.45
-16.48,4536.46
-11.26133,4536.47
-8.972442,4536.48
-9.338664,4536.49
-9.155553,4536.5
-6.134221,4536.51
-3.570666,4536.52
-2.838221,4536.53
-0.5493332,4536.54
-0,4536.55
1.373333,4536.56
4.028443,4536.57
1.190222,4536.58
-2.288888,4536.59
-3.387555,4536.6
-5.493332,4536.61
-7.324442,4536.62
-7.049776,4536.63
-6.591998,4536.64
-7.324442,4536.65
-8.606219,4536.66
-10.89511,4536.67
-14.55733,4536.68
-16.29688,4536.69
-14.008,4536.7
-14.09955,4536.71
-15.83911,4536.72
-14.008,4536.73
-10.712,4536.74
-7.324442,4536.75
-3.570666,4536.76
-1.739555,4536.77
-3.845332,4536.78
-2.929777,4536.79
-2.105777,4536.8
-3.204443,4536.81
-3.387555,4536.82
-6.317331,4536.83
-6.591998,4536.84
-7.507553,4536.85
-9.063997,4536.86
-8.972442,4536.87
-4.30311,4536.88
3.021333,4536.89
-1.190222,4536.9
-6.317331,4536.91
-9.338664,4536.92
-15.74755,4536.93
-16.75466,4536.94
-16.48,4536.95
-18.40266,4536.96
-13.45866,4536.97
-6.866664,4536.98
-5.218665,4536.99
-5.951109,4537
-8.78933,4537.01
-9.979552,4537.02
-11.35289,4537.03
-9.338664,4537.04
-3.936888,4537.05
-0.5493332,4537.06
-3.021333,4537.07
-10.34577,4537.08
-13.64177,4537.09
-14.55733,4537.1
-15.93066,4537.11
-16.84622,4537.12
-16.20533,4537.13
-10.34577,4537.14
-4.943998,4537.15
-2.838221,4537.16
-3.295999,4537.17
-8.514664,4537.18
-4.486221,4537.19
2.563555,4537.2
4.577776,4537.21
7.324442,4537.22
7.049776,4537.23
4.669332,4537.24
2.929777,4537.25
-0.6408887,4537.26
-1.464888,4537.27
3.845332,4537.28
5.310221,4537.29
5.493332,4537.3
3.112888,4537.31
-1.556444,4537.32
-0.6408887,4537.33
0.6408887,4537.34
2.471999,4537.35
1.281777,4537.36
-0.5493332,4537.37
3.021333,4537.38
4.577776,4537.39
4.760888,4537.4
3.570666,4537.41
1.556444,4537.42
-1.373333,4537.43
-6.408887,4537.44
